time_utc,2m_temperature,2m_dewpoint_temperature,maximum_2m_temperature_since_previous_post_processing,minimum_2m_temperature_since_previous_post_processing,surface_pressure,mean_sea_level_pressure,10m_u_component_of_wind,10m_v_component_of_wind,10m_wind_gust_since_previous_post_processing,total_precipitation,convective_precipitation,large_scale_precipitation,mean_total_precipitation_rate,total_column_water_vapour,total_cloud_cover,geopotential,convective_available_potential_energy,precip_rate_mm_per_hr,precip_1h,precip_3h,precip_6h,wind_speed_10m,wind_dir_10m_deg,wind_gust_10m,wind_gust_dir_deg,morning_temp,afternoon_temp,daily_min_temp,daily_max_temp,morning_rh,afternoon_rh,daily_rh_min,daily_rh_max,dewpoint_depression_c,station_lat,station_lon,time_local,label
2021-07-12 16:00:00,293.18652,291.58545,294.63696,294.48706,85664.75,100774.5,-1.1463127,-0.11929864,3.1163292,0.17683776,0.00011581628,6.1021477e-05,4.9087e-05,45.767563,0.90496415,14094.969,37.254364,4.9087e-05,0.176837757229805,0.8915957063436508,3.481098249554634,1.1525037970363503,84.05852353523261,3.1163292,,293.8461608886719,293.1436767578125,291.8938,296.58057,94.34184010823569,92.67637125651042,81.5698471069336,99.81837463378906,1.6010742,32.227,76.241,2021-07-12 21:30:00+05:30,1
2021-07-12 17:00:00,293.3684,291.469,294.5078,294.28906,85675.94,100792.31,-1.0913916,-0.23582721,3.2443886,0.13076031,0.00010377803,2.73974e-05,3.6322308e-05,45.884644,0.9403384,14094.969,62.537888,3.6322308e-05,0.1307603120803833,0.5616465657949448,2.073981240391732,1.1165796059944135,77.8070217097511,3.2443886,,293.8461608886719,293.1436767578125,291.8938,296.58057,94.34184010823569,92.67637125651042,81.5698471069336,99.81837463378906,1.8994141,32.227,76.241,2021-07-12 22:30:00+05:30,1
2021-07-12 18:00:00,294.6919,291.40723,295.53223,294.55396,85695.5,100825.81,-0.54219943,-0.1460306,3.1712637,0.123789765,7.6051874e-05,4.7737893e-05,3.437212e-05,45.384033,0.85856146,14094.969,47.52861,3.437212e-05,0.1237897649407386,0.4313878342509269,1.480817012488842,0.5615204025968024,74.92620761754745,3.1712637,,293.8461608886719,293.1436767578125,291.8938,296.58057,94.34184010823569,92.67637125651042,81.5698471069336,99.81837463378906,3.284668,32.227,76.241,2021-07-12 23:30:00+05:30,1
2021-07-12 19:00:00,293.59937,291.6648,294.59888,294.29395,85726.31,100879.375,0.2201454,-0.70780706,5.4170246,0.9319603,0.00074250926,0.00018946028,0.00025888416,45.305664,0.9829272,14094.969,98.67172,0.00025888416,0.9319602847099304,1.1865103617310524,2.078106068074703,0.7412522101010193,342.72302137941267,5.4170246,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.9345703,32.227,76.241,2021-07-13 00:30:00+05:30,1
2021-07-12 20:00:00,293.15796,291.55127,294.23022,293.6399,85702.56,100852.875,-0.094492316,-0.9305162,5.49866,1.2486372,0.00097146863,0.00027716858,0.00034676143,45.052475,0.97127795,14094.969,149.15738,0.00034676143,1.2486371994018557,2.304387249052525,2.8660338148474693,0.9353016440457907,5.798411097339681,5.49866,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.6066895,32.227,76.241,2021-07-13 01:30:00+05:30,1
2021-07-12 21:00:00,293.25073,291.41626,293.61328,293.4734,85686.25,100837.0,-0.77548176,-0.48299617,5.7091236,1.069267,0.0007157845,0.000353473,0.00029718853,44.881516,0.9705788,14094.969,165.02989,0.00029718853,1.0692670345306396,3.249864518642425,3.681252352893353,0.9135957842517648,58.08395887416327,5.7091236,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.8344727,32.227,76.241,2021-07-13 02:30:00+05:30,1
2021-07-12 22:00:00,293.79492,291.396,293.60132,293.47803,85728.06,100879.69,0.8069521,-0.5364956,5.7094803,1.3435192,0.00070242956,0.00064108963,0.0003732678,42.87709,0.9988531,14094.969,52.692596,0.0003732678,1.3435192108154297,3.661423444747925,4.847933806478977,0.9690197515234028,303.6176270625465,5.7094803,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.3989258,32.227,76.241,2021-07-13 03:30:00+05:30,1
2021-07-12 23:00:00,293.50732,291.33154,293.39062,292.98096,85735.75,100911.5,0.1728906,-0.9096879,6.4340763,3.1507857,0.00047786254,0.0026729847,0.00087512936,43.71547,1.0,14094.969,98.27496,0.00087512936,3.150785684585572,5.563571929931641,7.867959178984165,0.9259714864998004,349.2389991225745,6.4340763,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.1757812,32.227,76.241,2021-07-13 04:30:00+05:30,1
2021-07-13 00:00:00,293.7666,291.4995,293.0327,292.90894,85685.81,100855.875,-0.8308638,-0.6491415,7.17846,5.429931,0.0007218041,0.0047078654,0.0015083735,42.91858,1.0,14094.969,82.39198,0.0015083735,5.429931163787842,9.924236059188845,13.174100577831268,1.0543809962660295,52.00001856777777,7.17846,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.2670898,32.227,76.241,2021-07-13 05:30:00+05:30,1
2021-07-13 01:00:00,293.65894,291.43604,293.01685,292.94678,85729.31,100895.31,-0.97358257,-0.5228178,8.07808,7.301144,0.0007938298,0.0065073147,0.0020280725,42.298325,0.9754018,14094.969,66.76477,0.0020280725,7.301144123077393,15.881860971450806,19.54328441619873,1.1050798407678022,61.76402097988546,8.07808,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.2229004,32.227,76.241,2021-07-13 06:30:00+05:30,1
2021-07-13 02:00:00,293.7693,291.96704,293.01392,292.87622,85749.625,100917.56,-0.74320626,-0.06667858,9.744789,7.538948,0.0009874024,0.006551381,0.0020940807,42.711075,0.99774176,14094.969,95.033676,0.0020940807,7.538948059082031,20.270023345947266,25.833595275878903,0.7461913844749222,84.87329370467239,9.744789,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.8022461,32.227,76.241,2021-07-13 07:30:00+05:30,1
2021-07-13 03:00:00,293.85986,291.85645,293.23462,292.86084,85776.625,100940.875,-0.71129763,0.02170581,10.559719,7.2132945,0.0010094177,0.006203439,0.002003669,42.434555,0.9674042,14094.969,107.28311,0.002003669,7.213294506072998,22.053386688232425,31.977622747421265,0.7116287391809809,91.74788362668096,10.559719,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.003418,32.227,76.241,2021-07-13 08:30:00+05:30,1
2021-07-13 04:00:00,293.8396,292.41602,293.61987,293.30542,85757.75,100916.375,-0.5897136,-0.19457918,9.6327,6.5976605,0.0012875393,0.005310513,0.0018326652,41.769302,0.9564432,14094.969,111.162125,0.0018326652,6.597660541534424,21.349903106689453,37.23176407814026,0.6209856339607697,71.73941399756632,9.6327,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.423584,32.227,76.241,2021-07-13 09:30:00+05:30,1
2021-07-13 05:00:00,294.69604,293.40234,293.59668,293.39746,85768.875,100924.44,0.17315674,0.1157859,11.558649,5.4771304,0.0012268813,0.0042503104,0.0015215017,41.181976,0.9065165,14094.969,195.4029,0.0015215017,5.47713041305542,19.28808546066284,39.55810880661011,0.2083017760483853,236.23027114640587,11.558649,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.2937012,32.227,76.241,2021-07-13 10:30:00+05:30,1
2021-07-13 06:00:00,294.71558,293.67578,293.86035,293.34106,85792.19,100949.19,0.478988,0.39742053,11.099189,4.023895,0.0003305457,0.0036929587,0.0011177298,41.111893,0.95884377,14094.969,217.7718,0.0011177298,4.023894786834717,16.09868574142456,38.15207242965698,0.6223926175872717,230.3172090634889,11.099189,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.0397949,32.227,76.241,2021-07-13 11:30:00+05:30,1
2021-07-13 07:00:00,294.79102,293.6787,295.3662,295.0088,85782.5,100935.375,-0.22660929,0.10892606,4.192971,0.23147087,5.61013e-05,0.00017496676,6.421798e-05,41.014816,0.9810393,14094.969,201.84694,6.421798e-05,0.2314708679914474,9.732496067881584,31.08239917457104,0.2514292270703011,115.67256106624365,4.192971,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.1123047,32.227,76.241,2021-07-13 12:30:00+05:30,1
2021-07-13 08:00:00,296.00195,293.96606,296.31396,295.4485,85681.31,100795.5,-0.15449333,0.38319993,4.8553057,0.30905777,0.00018764306,0.000121665435,8.576643e-05,39.40248,0.8611407,14094.969,222.12244,8.576643e-05,0.3090577721595764,4.564423426985741,23.852508887648582,0.4131711220581829,158.04236432767345,4.8553057,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.0358887,32.227,76.241,2021-07-13 13:30:00+05:30,1
2021-07-13 09:00:00,294.9358,293.33545,296.81592,296.3269,85619.5,100708.375,0.5199141,0.50313365,4.5406456,0.11943461,5.9395577e-05,6.0039034e-05,3.3190547e-05,38.402924,0.6763278,14094.969,330.67188,3.3190547e-05,0.1194346100091934,0.6599632501602173,16.758648991584778,0.7235013034022024,225.9397038990438,4.5406456,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,1.6003418,32.227,76.241,2021-07-13 14:30:00+05:30,1
2021-07-13 10:00:00,298.4685,292.95703,297.323,296.72217,85567.69,100646.25,0.8560112,0.3865137,4.412715,0.23840103,0.00020855268,3.0034309e-05,6.630065e-05,37.574738,0.34893566,14094.969,190.24696,6.630065e-05,0.2384010255336761,0.666893407702446,10.39938947558403,0.9392273648513932,245.6994535973069,4.412715,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,5.5114746,32.227,76.241,2021-07-13 15:30:00+05:30,1
2021-07-13 11:00:00,298.31494,293.27368,297.4192,297.02588,85536.625,100603.06,0.9392387,0.888047,4.56886,0.18804578,0.00015898794,2.9057846e-05,5.220034e-05,37.585953,0.43422866,14094.969,428.9817,5.220034e-05,0.188045784831047,0.5458814203739166,5.110304847359657,1.29259306240894,226.60473212747783,4.56886,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,5.04126,32.227,76.241,2021-07-13 16:30:00+05:30,1
2021-07-13 12:00:00,298.11865,293.72437,297.18018,296.54395,85481.06,100542.875,1.1930447,0.8137047,5.1495914,0.1751773,0.00016500706,9.9626905e-06,4.856811e-05,36.33069,0.3433417,14094.969,238.93115,4.856811e-05,0.1751773059368133,0.6016241163015366,1.2615873664617538,1.4441159762252362,235.70442998618103,5.1495914,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,4.394287,32.227,76.241,2021-07-13 17:30:00+05:30,1
2021-07-13 13:00:00,297.9663,293.7605,296.5432,296.27466,85512.19,100591.75,1.2941904,0.80787414,4.1635065,0.17019597,0.000138855,3.11334e-05,4.732277e-05,37.307465,0.47320068,14094.969,283.78516,4.732277e-05,0.1701959669589996,0.53341905772686,1.200312465429306,1.5256439427923916,238.02629983663405,4.1635065,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,4.2058105,32.227,76.241,2021-07-13 18:30:00+05:30,1
2021-07-13 14:00:00,297.0122,294.33984,296.04028,295.11572,85570.31,100676.875,0.85141224,0.1468451,3.9270525,0.15276127,0.00014134568,1.16231395e-05,4.2548985e-05,38.502335,0.56883025,14094.969,367.89844,4.2548985e-05,0.1527612656354904,0.4981345385313034,1.04401595890522,0.8639828012517631,260.2143326337704,3.9270525,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.6723633,32.227,76.241,2021-07-13 19:30:00+05:30,1
2021-07-13 15:00:00,295.76807,293.40796,294.88818,294.55273,85613.75,100735.5,0.5029322,-0.3450685,2.5352345,0.017849816,9.9626905e-06,7.88713e-06,4.9813452e-06,39.32744,0.6532671,14094.969,455.08984,4.9813452e-06,0.0178498160094022,0.3408070486038923,0.9424311649054288,0.6099287402903918,304.4545403337163,2.5352345,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,2.3601074,32.227,76.241,2021-07-13 20:30:00+05:30,1
2021-07-13 16:00:00,296.44434,293.17505,295.33887,294.94775,85633.69,100764.19,-0.106809735,-0.31702375,2.2607126,0.0004151121,0.0,4.1511208e-07,1.0377801e-07,38.885864,0.48411566,14094.969,396.9414,1.0377801e-07,0.0004151120956521,0.1710261937405448,0.7044452514674049,0.3345330779320933,18.61939049497045,2.2607126,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,3.269287,32.227,76.241,2021-07-13 21:30:00+05:30,1
2021-07-13 17:00:00,295.9519,292.79736,295.27368,295.01,85671.625,100812.44,-0.7993506,0.10244411,2.2462158,0.0,0.0,0.0,0.0,38.761475,0.59444016,14094.969,363.16846,0.0,0.0,0.0182649281050544,0.5163994666363578,0.805888459246159,97.30316891566838,2.2462158,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,3.154541,32.227,76.241,2021-07-13 22:30:00+05:30,1
2021-07-13 18:00:00,296.44458,292.79834,294.99243,294.9309,85685.69,100820.5,-1.1335859,0.63996845,1.975215,0.0,0.0,0.0,0.0,39.370758,0.6292246,14094.969,393.6897,0.0,0.0,0.0004151120956521,0.3412221606995445,1.3017590727888495,119.44699689648309,1.975215,,294.0898742675781,296.7718200683594,293.15796,298.4685,90.41600926717122,82.34348932902019,71.53178405761719,93.807373046875,3.6462402,32.227,76.241,2021-07-13 23:30:00+05:30,1
2021-07-13 19:00:00,296.41724,292.84497,293.6665,293.35327,85701.31,100843.125,-0.9948507,0.5005269,3.1021738,0.01566783,1.4833226e-05,8.6546555e-07,4.4323388e-06,39.8797,0.2752419,14094.969,445.8623,4.4323388e-06,0.0156678296625614,0.0156678296625614,0.1866940234031062,1.1136674047020438,116.70777366325149,3.1021738,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.5722656,32.227,76.241,2021-07-14 00:30:00+05:30,1
2021-07-13 20:00:00,295.28442,292.1858,293.84888,293.2578,85700.31,100854.125,-0.5076809,-0.52519524,2.9629707,0.06281346,5.016259e-05,1.2629283e-05,1.7575148e-05,40.91719,0.74731207,14094.969,461.92676,1.7575148e-05,0.0628134608268737,0.0784812904894352,0.0967462185944896,0.7304587121822451,44.0285359238797,2.9629707,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.0986328,32.227,76.241,2021-07-14 01:30:00+05:30,1
2021-07-13 21:00:00,293.94287,292.2312,293.07446,292.60767,85681.875,100834.31,-0.8546068,-0.94379914,3.6863594,0.8425156,0.00070597953,0.00013654825,0.00023410331,41.93396,0.9615559,14094.969,348.79736,0.00023410331,0.8425155878067017,0.9209968782961367,0.921411990391789,1.273228026705029,42.16072983318293,3.6863594,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.7116699,32.227,76.241,2021-07-14 02:30:00+05:30,1
2021-07-13 22:00:00,293.19702,291.92676,292.9192,292.51855,85532.0,100665.875,-0.8307564,-0.6641609,3.6741943,0.5355189,0.00042262906,0.00011267004,0.000148778,40.228607,0.9790464,14094.969,274.14795,0.000148778,0.5355188846588135,1.440847933292389,1.4565157629549503,1.0636098673138332,51.35887831554789,3.6741943,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.2702637,32.227,76.241,2021-07-14 03:30:00+05:30,1
2021-07-13 23:00:00,293.38623,291.83398,292.8457,292.77393,85612.875,100748.5,-0.8393434,-0.29356068,3.5084152,0.21619292,0.00014943739,6.635273e-05,5.989836e-05,39.678192,0.8517658,14094.969,308.5398,5.989836e-05,0.2161929160356521,1.5942273885011673,1.6727086789906025,0.8891992274986275,70.72269609100385,3.5084152,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.5522461,32.227,76.241,2021-07-14 04:30:00+05:30,1
2021-07-14 00:00:00,294.1748,291.9453,292.85376,292.7019,85603.75,100740.0,-0.95925045,-0.16154021,3.636755,0.1736416,0.00016075437,1.26518635e-05,4.8265065e-05,39.124634,0.8068672,14094.969,284.97925,4.8265065e-05,0.1736416071653366,0.9253534078598022,1.846350286155939,0.972757249065496,80.44093507964976,3.636755,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,2.2294922,32.227,76.241,2021-07-14 05:30:00+05:30,1
2021-07-14 01:00:00,294.69434,292.91626,293.8767,292.77222,85617.31,100753.81,-0.35968518,-0.22862494,3.5333834,0.07985189,7.3705596e-05,6.149343e-06,2.2164691e-05,39.454422,0.7155163,14094.969,379.69702,2.2164691e-05,0.0798518881201744,0.4696864113211632,1.910534344613552,0.4261957223086305,57.558935010742346,3.5333834,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.7780762,32.227,76.241,2021-07-14 06:30:00+05:30,1
2021-07-14 02:00:00,295.02075,291.98462,294.0952,293.77686,85704.81,100855.06,0.25002116,-0.32267267,4.0594206,0.13843076,0.00012335264,1.4653724e-05,3.830045e-05,40.02893,0.75559473,14094.969,496.0752,3.830045e-05,0.1384307593107223,0.3919242545962333,1.9861516430974009,0.4082012115210918,322.2298801776564,4.0594206,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.0361328,32.227,76.241,2021-07-14 07:30:00+05:30,1
2021-07-14 03:00:00,295.29517,291.86572,294.88306,294.20483,85699.81,100836.625,0.04642415,-0.8798868,4.3343534,0.101669155,7.424012e-05,2.765817e-05,2.827619e-05,41.050644,0.92573714,14094.969,478.2749,2.827619e-05,0.1016691550612449,0.3199518024921417,1.245305210351944,0.8811106588500482,356.97978900315303,4.3343534,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.4294434,32.227,76.241,2021-07-14 08:30:00+05:30,1
2021-07-14 04:00:00,295.5874,291.51074,295.84644,294.94775,85711.06,100832.81,0.8742757,-0.59189683,3.587119,0.17188185,0.00016479594,7.531896e-06,4.7806374e-05,40.257645,0.9500844,14094.969,366.1538,4.7806374e-05,0.1718818545341491,0.4119817689061165,0.8816681802272797,1.0557934608512751,304.0985482289525,3.587119,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,4.07666,32.227,76.241,2021-07-14 09:30:00+05:30,1
2021-07-14 05:00:00,296.6809,291.96265,296.41895,296.00513,85686.06,100778.0,1.0427094,0.38708436,3.8994503,0.073889956,6.8078385e-05,5.8115693e-06,2.0548046e-05,39.91571,0.98404396,14094.969,381.4214,2.0548046e-05,0.0738899558782577,0.3474409654736519,0.7393652200698853,1.1122396753139392,249.63359372016907,3.8994503,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,4.7182617,32.227,76.241,2021-07-14 10:30:00+05:30,1
2021-07-14 06:00:00,297.177,291.58423,297.26587,296.58032,85667.44,100738.69,1.0216112,0.87527204,5.022376,0.07638063,7.2644616e-05,3.3208962e-06,2.1170708e-05,39.787415,0.9658532,14094.969,635.20654,2.1170708e-05,0.0763806328177452,0.3221524432301521,0.6421042457222939,1.3452845826167232,229.41146930417432,5.022376,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,5.5927734,32.227,76.241,2021-07-14 11:30:00+05:30,1
2021-07-14 07:00:00,297.4624,291.7129,298.12402,297.84473,85645.56,100719.25,1.3528509,0.886178,6.295953,0.07279941,5.5706696e-05,1.686356e-05,2.0171297e-05,40.665634,0.7561238,14094.969,1062.9077,2.0171297e-05,0.0727994069457054,0.2230699956417083,0.6350517645478249,1.6172560319042415,236.77340322416467,6.295953,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,5.7495117,32.227,76.241,2021-07-14 12:30:00+05:30,1
2021-07-14 08:00:00,298.22168,292.35815,298.3777,298.0393,85599.125,100668.31,1.5350695,0.6592317,6.071637,0.09489481,6.1497965e-05,3.2963202e-05,2.6532405e-05,42.06729,0.88717675,14094.969,1558.5747,2.6532405e-05,0.0948948115110397,0.2440748512744903,0.5915158167481422,1.670636025018823,246.75901734819223,6.071637,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,5.8635254,32.227,76.241,2021-07-14 13:30:00+05:30,1
2021-07-14 09:00:00,298.20947,292.39185,299.0564,298.521,85564.75,100626.625,1.4759874,0.4700489,6.9711113,0.1566579,0.00011990625,3.7166756e-05,4.3625696e-05,42.900177,0.9339489,14094.969,2346.56,4.3625696e-05,0.1566579043865203,0.3243521228432655,0.6465045660734177,1.5490270749778328,252.3351940138644,6.9711113,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,5.817627,32.227,76.241,2021-07-14 14:30:00+05:30,1
2021-07-14 10:00:00,299.71436,295.5027,299.49683,298.4126,85483.625,100530.31,1.6787043,1.4125891,6.891217,0.4578659,0.00038756267,7.05633e-05,0.00012729337,40.470078,0.9392261,14094.969,1091.4934,0.00012729337,0.4578658938407898,0.7094186097383499,0.9324886053800584,2.193958953168541,229.9201993502664,6.891217,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,4.21167,32.227,76.241,2021-07-14 15:30:00+05:30,1
2021-07-14 11:00:00,297.62012,294.3723,298.3772,297.5005,85512.69,100590.06,0.6012859,0.74888897,6.215967,1.0039932,0.0009119874,9.181052e-05,0.00027885777,43.31389,0.9778444,14094.969,883.93823,0.00027885777,1.0039931535720823,1.6185169517993927,1.862591803073883,0.9604058474454727,218.76111663044009,6.215967,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.2478027,32.227,76.241,2021-07-14 16:30:00+05:30,1
2021-07-14 12:00:00,297.0415,293.7146,296.3225,295.0879,85500.25,100581.375,0.23915988,0.28042257,5.2788954,0.56653494,0.00025835214,0.00030817045,0.0001574284,42.80858,0.36869788,14094.969,697.8071,0.0001574284,0.5665349364280701,2.0283939838409424,2.352746106684208,0.368557005109056,220.4593801291492,5.2788954,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.3269043,32.227,76.241,2021-07-14 17:30:00+05:30,1
2021-07-14 13:00:00,297.4209,293.72095,295.1548,294.80835,85491.375,100574.375,1.069808,0.64666307,3.4659185,0.11753839,1.3817994e-05,0.00010372039,3.2671916e-05,42.961075,0.44703162,14094.969,604.4536,3.2671916e-05,0.1175383925437927,1.688066482543945,2.3974850922822952,1.2500649167387918,238.8484451459216,3.4659185,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.6999512,32.227,76.241,2021-07-14 18:30:00+05:30,1
2021-07-14 14:00:00,295.92847,292.8772,295.13843,294.91797,85535.125,100642.56,0.418059,0.42561996,2.225027,0.018326653,6.84935e-06,1.1684864e-05,5.10519e-06,43.11638,0.70383465,14094.969,538.10425,5.10519e-06,0.0183266531676054,0.7023999821394682,2.320916933938861,0.5965950641130418,224.4865345635195,2.225027,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,3.0512695,32.227,76.241,2021-07-14 19:30:00+05:30,1
2021-07-14 15:00:00,294.93237,293.5747,294.92163,294.47656,85547.25,100662.69,0.1276353,0.682274,1.7333097,0.0045662327,1.8680039e-06,2.4906722e-06,1.2453356e-06,42.626205,0.4551987,14094.969,623.0779,1.2453356e-06,0.0045662326738238,0.1404312783852219,2.1688252622261643,0.6941099041428127,190.5960400761197,1.7333097,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.357666,32.227,76.241,2021-07-14 20:30:00+05:30,1
2021-07-14 16:00:00,294.68945,293.3706,294.8108,294.0625,85632.25,100761.5,-0.17739445,0.394565,2.11201,0.0,0.0,0.0,0.0,42.29883,0.43131268,14094.969,732.00024,0.0,0.0,0.0228928858414292,1.7109593683853743,0.4326087367888676,155.7915541586326,2.11201,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.3188477,32.227,76.241,2021-07-14 21:30:00+05:30,1
2021-07-14 17:00:00,294.33838,292.989,293.97485,293.8401,85663.5,100801.31,-1.011982,-0.23361039,2.6698456,0.0,0.0,0.0,0.0,41.768402,0.39974606,14094.969,714.3179,0.0,0.0,0.0045662326738238,0.706966214813292,1.0385958360969805,77.00129296061294,2.6698456,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,1.3493652,32.227,76.241,2021-07-14 22:30:00+05:30,1
2021-07-14 18:00:00,295.79614,292.8308,294.9851,293.79346,85686.5,100815.5,-0.8122438,-0.61733806,2.6914864,0.00083022425,6.2266815e-07,0.0,2.0755601e-07,40.98477,0.4621591,14094.969,568.2466,2.0755601e-07,0.0008302242495119,0.0008302242495119,0.1412615026347339,1.0202187529438629,52.76370128797703,2.6914864,,295.7425842285156,298.044921875,293.19702,299.71436,79.48742421468098,75.30512873331706,69.93741607666016,92.39752197265624,2.965332,32.227,76.241,2021-07-14 23:30:00+05:30,1
2021-07-14 19:00:00,295.42285,292.80518,294.0188,293.8606,85734.875,100872.75,-0.6858971,-0.35729295,2.5032215,0.046756715,1.3367036e-05,3.335577e-05,1.2875509e-05,41.06122,0.6331794,14094.969,635.8484,1.2875509e-05,0.0467567145824432,0.0475869388319551,0.0704798246733844,0.7733777216419103,62.48439195718339,2.5032215,,297.0779724121094,298.9500427246094,293.94043,299.8833,78.54725138346355,80.43818791707356,73.75160217285156,89.87323760986328,2.6176758,32.227,76.241,2021-07-15 00:30:00+05:30,1
2021-07-14 20:00:00,295.71436,292.46118,293.92456,293.82666,85712.75,100845.31,-0.6383455,-0.18169391,2.5063553,0.07200336,1.3076032e-05,5.830465e-05,1.997374e-05,40.55403,0.68806976,14094.969,655.0454,1.997374e-05,0.0720033571124076,0.1195902959443628,0.1241565286181867,0.663699954261891,74.11192088236965,2.5063553,,297.0779724121094,298.9500427246094,293.94043,299.8833,78.54725138346355,80.43818791707356,73.75160217285156,89.87323760986328,3.2531738,32.227,76.241,2021-07-15 01:30:00+05:30,1
